customer_key,customer_number,customer_name,customer_age,age_group,customer_segment,total_order,recency,avg_order_value,avg_monthly_spen,total_product,total_sales,total_quantity,lifespan
7335,AW00018334,Edwin Ye,78,above_50,Regular,2,141,2349,167.7857142857142857,2,4698,2,28
3702,AW00014701,Maurizio Macagno,47,40_49,Regular,5,142,600,166.7222222222222222,5,3001,5,18
1494,AW00012493,Dwayne Vazquez,54,above_50,New,2,147,35,70,2,70,2,0
5070,AW00016069,Brianna Hall,50,above_50,New,3,143,193,580,3,580,3,0
16692,AW00027691,Marshall Goel,52,above_50,New,2,143,302,604,2,604,2,0
1163,AW00012162,Luke Mitchell,50,above_50,VIP,4,148,1478,369.5625000000000000,4,5913,4,16
17574,AW00028573,Tyrone Gill,45,40_49,New,1,172,3578,3578,1,3578,1,0
14752,AW00025751,Gina Alvarez,45,40_49,New,3,142,586,1760,3,1760,3,0
1679,AW00012678,Dana Serrano,45,40_49,New,8,146,42,170.5000000000000000,8,341,8,2
15835,AW00026834,Teresa Romero,53,above_50,New,2,144,3,6,2,6,2,0
10037,AW00021036,Ruben Hernandez,45,40_49,New,5,146,509,318.5000000000000000,5,2548,5,8
17493,AW00028492,Bethany Tang,58,above_50,New,1,165,3375,3375,1,3375,1,0
10841,AW00021840,Stacey Ma,74,above_50,New,3,150,10,31,3,31,3,0
9529,AW00020528,Mason Adams,69,above_50,New,3,149,21,64,3,64,3,0
13555,AW00024554,Deanna Fernandez,74,above_50,New,3,144,23,70,3,70,3,0
1564,AW00012563,Alejandro Lin,78,above_50,New,4,145,29,119,4,119,4,0
16696,AW00027695,Leslie Blanco,52,above_50,New,1,140,1120,1120,1,1120,1,0
12619,AW00023618,Dale Holt,73,above_50,New,4,150,620,2481,4,2481,4,0
13877,AW00024876,Jarrod Subram,70,above_50,New,3,148,16,49,3,49,3,0
4748,AW00015747,Evan Nelson,75,above_50,New,2,143,20,40,2,40,2,0
8318,AW00019317,Sara Scott,47,40_49,New,1,148,5,5,1,5,1,0
17705,AW00028704,Roy Ruiz,50,above_50,New,2,143,1209,2419,2,2419,2,0
13778,AW00024777,Eric Adams,43,40_49,New,3,150,24,72,3,72,3,0
16011,AW00027010,Jordyn Patterson,44,40_49,New,3,139,14,42,3,42,3,0
14125,AW00025124,Keith Xu,46,40_49,New,3,146,21,64,3,64,3,0
15690,AW00026689,Arthur Gill,55,above_50,New,4,144,24,97,4,97,4,0
8880,AW00019879,Ian Green,69,above_50,New,1,149,70,70,1,70,1,0
7750,AW00018749,Olivia Stewart,43,40_49,New,9,138,22,102.0000000000000000,9,204,9,2
8232,AW00019231,Meghan Gill,56,above_50,New,1,145,70,70,1,70,1,0
15609,AW00026608,Aaron Nelson,45,40_49,New,5,146,576,261.9090909090909091,5,2881,5,11
16557,AW00027556,Amanda Cox,59,above_50,New,1,151,2049,2049,1,2049,1,0
2985,AW00013984,Adrian Richardson,40,40_49,New,3,149,1094,1094.0000000000000000,3,3282,3,3
1149,AW00012148,Gabrielle Morris,55,above_50,New,4,139,20,83.0000000000000000,4,83,4,1
8260,AW00019259,Barbara Lin,83,above_50,New,2,148,14,29,2,29,2,0
9848,AW00020847,Kyle Young,61,above_50,Regular,4,143,486,162.2500000000000000,4,1947,4,12
5273,AW00016272,Raul Deng,54,above_50,Regular,3,144,1007,177.7058823529411765,3,3021,3,17
5400,AW00016399,Arturo Xu,52,above_50,New,3,149,10,32,3,32,3,0
12010,AW00023009,Dalton Thomas,41,40_49,New,2,140,3,7,2,7,2,0
14457,AW00025456,Kelvin Cai,54,above_50,New,1,139,5,5,1,5,1,0
11179,AW00022178,Jessica Bell,66,above_50,Regular,4,141,1058,222.7894736842105263,4,4233,4,19
1828,AW00012827,Nicolas Raje,54,above_50,New,4,141,1115,405.5454545454545455,4,4461,4,11
4465,AW00015464,Kristi Blanco,39,30_39,New,3,140,12,12.3333333333333333,3,37,3,3
13397,AW00024396,Robyn Navarro,54,above_50,New,3,147,13,39,3,39,3,0
7812,AW00018811,Samuel Perry,56,above_50,New,3,148,33,101.0000000000000000,3,101,3,1
8220,AW00019219,Mary Peterson,63,above_50,New,2,148,39,79,2,79,2,0
12658,AW00023657,Alison Jai,42,40_49,New,1,142,5,5,1,5,1,0
10206,AW00021205,Denise Vance,48,40_49,Regular,2,144,2443,271.4444444444444444,2,4886,2,18
14886,AW00025885,Hailey Washington,63,above_50,New,2,143,30,60,2,60,2,0
2558,AW00013557,Stacey Liu,50,above_50,New,4,144,1110,634.7142857142857143,4,4443,4,7
12277,AW00023276,Vincent Zhou,62,above_50,New,2,145,1196,2393,2,2393,2,0
11357,AW00022356,Charles Ward,62,above_50,New,3,138,16,50,3,50,3,0
6603,AW00017602,Dalton Williams,53,above_50,New,1,144,5,5,1,5,1,0
13488,AW00024487,Samantha Harris,44,40_49,New,1,144,5,5,1,5,1,0
13931,AW00024930,Abigail Lewis,72,above_50,New,3,150,21,65,3,65,3,0
15181,AW00026180,Jonathan Butler,42,40_49,New,1,143,5,5,1,5,1,0
9804,AW00020803,Nicole Rodriguez,64,above_50,New,2,143,19,39,2,39,2,0
17495,AW00028494,Ross Martinez,41,40_49,New,2,145,375,751,2,751,2,0
17683,AW00028682,Cassidy Perry,42,40_49,New,3,149,21,64,3,64,3,0
1548,AW00012547,Bradley Nara,46,40_49,VIP,2,142,2949,235.9200000000000000,2,5898,2,25
3169,AW00014168,Edwin Guo,68,above_50,New,4,138,18,72,4,72,4,0
17192,AW00028191,Mya Long,60,above_50,VIP,3,140,1999,187.4062500000000000,3,5997,3,32
7409,AW00018408,Cody West,64,above_50,New,2,141,6,13,2,13,2,0
3231,AW00014230,Luis Coleman,48,40_49,VIP,7,142,808,471.8333333333333333,7,5662,7,12
3915,AW00014914,Arianna Gray,51,above_50,Regular,4,141,398,72.3636363636363636,4,1592,4,22
16085,AW00027084,Fernando Russell,49,40_49,New,1,160,783,783,1,783,1,0
44,AW00011043,Nathan Simmons,44,40_49,New,3,144,16,16.0000000000000000,3,48,3,3
909,AW00011908,Rafael Tang,53,above_50,VIP,3,144,2693,351.2608695652173913,3,8079,3,23
11587,AW00022586,Derek Shen,53,above_50,New,4,140,434,1739,4,1739,4,0
13042,AW00024041,Chad Tang,68,above_50,New,3,141,31,94,3,94,3,0
5067,AW00016066,Alex Ramirez,45,40_49,New,5,143,122,612,5,612,5,0
14191,AW00025190,Allison Morris,83,above_50,New,2,143,18,37,2,37,2,0
5332,AW00016331,Erin Richardson,42,40_49,New,8,139,14,11.9000000000000000,8,119,8,10
13751,AW00024750,Destiny Barnes,62,above_50,New,2,142,15,30,2,30,2,0
10468,AW00021467,David Harris,73,above_50,New,3,143,8,24,3,24,3,0
16556,AW00027555,Isabella Alexander,59,above_50,New,1,152,2049,2049,1,2049,1,0
6973,AW00017972,Alisha Ma,46,40_49,New,4,143,698,279.2000000000000000,4,2792,4,10
405,AW00011404,Megan Taylor,68,above_50,New,2,150,17,34,2,34,2,0
2875,AW00013874,Alyssa Bryant,39,30_39,New,2,144,38,77,2,77,2,0
7116,AW00018115,Richard Young,67,above_50,New,2,141,7,14,2,14,2,0
14133,AW00025132,Lindsey Xie,40,40_49,New,1,143,5,5,1,5,1,0
1878,AW00012877,Alexander Williams,60,above_50,New,2,146,15,30,2,30,2,0
10535,AW00021534,Warren Rai,62,above_50,New,5,151,324,1622.0000000000000000,5,1622,5,1
3641,AW00014640,Mackenzie Adams,52,above_50,New,4,144,203,812,4,812,4,0
9312,AW00020311,Cole Bell,41,40_49,New,2,141,60,120,2,120,2,0
14101,AW00025100,Kristen Huang,60,above_50,New,1,162,2443,2443,1,2443,1,0
2083,AW00013082,Juan Peterson,61,above_50,VIP,8,141,863,383.6666666666666667,8,6906,8,18
14807,AW00025806,Dwayne Dominguez,66,above_50,New,2,143,11,23,2,23,2,0
6032,AW00017031,Grace Thomas,60,above_50,New,2,148,7,14,2,14,2,0
12506,AW00023505,Connor Sharma,59,above_50,New,5,141,123,617,5,617,5,0
2415,AW00013414,Miguel Wilson,86,above_50,New,1,147,2320,2320,1,2320,1,0
3104,AW00014103,Monique Blanco,76,above_50,Regular,7,143,515,277.7692307692307692,7,3611,7,13
4137,AW00015136,Emma Johnson,47,40_49,New,3,143,20,8.8571428571428571,3,62,3,7
6534,AW00017533,Fernando Baker,81,above_50,New,2,144,868,1736,2,1736,2,0
14628,AW00025627,Joe Carlson,55,above_50,New,3,150,16,48,3,48,3,0
814,AW00011813,Mary Patterson,52,above_50,VIP,3,145,1984,297.6500000000000000,3,5953,3,20
13568,AW00024567,Alison Deng,68,above_50,New,2,149,3,6,2,6,2,0
4004,AW00015003,Dennis Yang,40,40_49,Regular,6,144,508,217.7142857142857143,6,3048,6,14
18120,AW00029119,Lee Oliver,61,above_50,New,3,141,23,70,3,70,3,0
5428,AW00016427,Kendra Alonso,48,40_49,New,5,150,595,297.5000000000000000,5,2975,5,10
15551,AW00026550,Alex Morris,42,40_49,New,3,144,31,94,3,94,3,0
5193,AW00016192,Marie Lopez,41,40_49,New,4,147,25,33.6666666666666667,4,101,4,3
3243,AW00014242,Rafael Ye,77,above_50,New,4,146,837,304.6363636363636364,4,3351,4,11
12337,AW00023336,Jocelyn Bryant,44,40_49,New,2,149,16,32,2,32,2,0
15068,AW00026067,Erin Morgan,64,above_50,New,3,141,21,65,3,65,3,0
18327,AW00029326,Victoria Diaz,40,40_49,New,1,168,3578,3578,1,3578,1,0
10000,AW00020999,Carolyn Garcia,41,40_49,Regular,4,148,684,182.4000000000000000,4,2736,4,15
145,AW00011144,Edward Hernandez,40,40_49,New,3,150,800,2400,3,2400,3,0
8518,AW00019517,Max Gomez,44,40_49,New,3,146,646,387.6000000000000000,3,1938,3,5
13782,AW00024781,Carmen Garcia,41,40_49,New,1,163,2182,2182,1,2182,1,0
2056,AW00013055,Patrick Gray,44,40_49,Regular,5,143,616,162.3157894736842105,5,3084,5,19
14641,AW00025640,Candice Zhao,43,40_49,New,3,150,809,2428,3,2428,3,0
14766,AW00025765,Natalie Watson,51,above_50,New,2,146,1219,2438,2,2438,2,0
608,AW00011607,Clinton Moreno,39,30_39,VIP,4,146,1478,211.1785714285714286,4,5913,4,28
3014,AW00014013,Jimmy Blanco,63,above_50,New,5,140,27,19.7142857142857143,5,138,5,7
6072,AW00017071,Tammy Raji,55,above_50,Regular,3,146,1472,163.5925925925925926,3,4417,3,27
6254,AW00017253,Roy Suri,48,40_49,New,2,139,42,9.3333333333333333,2,84,2,9
14594,AW00025593,Micheal Gill,40,40_49,New,2,145,632,1265,2,1265,2,0
16286,AW00027285,Zachary Jones,49,40_49,New,1,155,783,783,1,783,1,0
10602,AW00021601,Jacqueline Bell,46,40_49,New,4,150,147,589,4,589,4,0
3125,AW00014124,Justin Li,39,30_39,New,2,141,29,9.6666666666666667,2,58,2,6
15624,AW00026623,Alexandra Ross,53,above_50,Regular,3,144,947,218.5384615384615385,3,2841,3,13
8133,AW00019132,Benjamin Washington,52,above_50,New,1,140,70,70,1,70,1,0
1937,AW00012936,Renee Moreno,54,above_50,New,9,142,29,265,9,265,9,0
14242,AW00025241,Aaron Powell,61,above_50,New,1,146,5,5,1,5,1,0
1230,AW00012229,Kari Gomez,63,above_50,New,4,147,1103,401.3636363636363636,4,4415,4,11
14658,AW00025657,Tammy Gonzalez,57,above_50,New,5,148,121,609,5,609,5,0
15019,AW00026018,Zachary Thompson,61,above_50,VIP,4,145,1467,293.4500000000000000,4,5869,4,20
1933,AW00012932,Tyler Johnson,50,above_50,New,3,141,16,8.1666666666666667,3,49,3,6
14653,AW00025652,Rachael Sara,41,40_49,New,2,143,20,40,2,40,2,0
16427,AW00027426,Evan Stewart,64,above_50,New,2,144,11,23,2,23,2,0
11349,AW00022348,Zoe Torres,63,above_50,New,2,146,7,15,2,15,2,0
15862,AW00026861,Bruce Gutierrez,56,above_50,New,3,150,12,36,3,36,3,0
492,AW00011491,Andre Perez,43,40_49,VIP,7,143,1165,370.8181818181818182,7,8158,7,22
4406,AW00015405,Miguel Ross,66,above_50,New,3,147,5,15,3,15,3,0
15841,AW00026840,Eric Yang,49,40_49,New,2,142,17,34,2,34,2,0
2310,AW00013309,Angela Sanders,78,above_50,New,1,148,22,22,1,22,1,0
18446,AW00029445,Bonnie Lal,82,above_50,New,3,143,60,182,3,182,3,0
1019,AW00012018,Devin Henderson,39,30_39,VIP,6,142,1002,273.2727272727272727,6,6012,6,22
11187,AW00022186,Jonathan Foster,44,40_49,New,2,140,587,1174,2,1174,2,0
8799,AW00019798,Bianca Ma,55,above_50,New,6,142,21,18.2857142857142857,6,128,6,7
10238,AW00021237,Luke Washington,40,40_49,New,1,144,70,70,1,70,1,0
762,AW00011761,Edgar Mehta,52,above_50,VIP,8,144,1018,354.3043478260869565,8,8149,8,23
33,AW00011032,Denise Stone,72,above_50,VIP,10,141,652,203.9062500000000000,10,6525,10,32
568,AW00011567,Carla Perez,46,40_49,New,1,149,54,54,1,54,1,0
6893,AW00017892,Ronnie Xu,64,above_50,New,5,144,557,278.8000000000000000,5,2788,5,10
1784,AW00012783,Jerome Gutierrez,63,above_50,New,5,144,484,2421,5,2421,5,0
2548,AW00013547,Michele Jimenez,45,40_49,New,5,142,16,84.0000000000000000,5,84,5,1
14222,AW00025221,Erica Zhu,58,above_50,New,5,144,428,267.8750000000000000,5,2143,5,8
5412,AW00016411,Stanley Sanchez,55,above_50,New,3,147,1553,466.0000000000000000,3,4660,3,10
11702,AW00022701,Anne Navarro,44,40_49,New,2,145,29,58,2,58,2,0
12640,AW00023639,Christy Guo,72,above_50,New,3,149,23,70,3,70,3,0
237,AW00011236,Jeremy Butler,67,above_50,New,5,139,22,38.0000000000000000,5,114,5,3
4627,AW00015626,Eduardo White,42,40_49,VIP,8,145,878,439.3125000000000000,8,7029,8,16
4233,AW00015232,Omar Ma,53,above_50,New,3,144,13,40.0000000000000000,3,40,3,1
315,AW00011314,Mya Flores,55,above_50,New,4,140,11,5.2222222222222222,4,47,4,9
9059,AW00020058,Roger Liu,49,40_49,New,3,146,10,31,3,31,3,0
5327,AW00016326,J├®sus Romero,47,40_49,New,1,148,25,25,1,25,1,0
10863,AW00021862,Michele Prasad,71,above_50,New,2,147,7,14,2,14,2,0
7707,AW00018706,Darryl Zheng,50,above_50,VIP,5,149,1212,303.0000000000000000,5,6060,5,20
2149,AW00013148,Tyler Anderson,39,30_39,New,3,149,379,1137,3,1137,3,0
14876,AW00025875,Jocelyn Price,66,above_50,New,1,162,2443,2443,1,2443,1,0
10581,AW00021580,Mariah Ward,56,above_50,New,4,146,11,45,4,45,4,0
15678,AW00026677,William Johnson,63,above_50,New,2,143,15,30,2,30,2,0
5533,AW00016532,Tommy Sharma,47,40_49,New,3,143,1640,615.1250000000000000,3,4921,3,8
6572,AW00017571,James Li,45,40_49,New,3,144,588,1764,3,1764,3,0
10227,AW00021226,Dale Nara,63,above_50,Regular,4,143,1165,258.8888888888888889,4,4660,4,18
1223,AW00012222,Jenny Xu,58,above_50,VIP,8,140,863,345.4500000000000000,8,6909,8,20
7790,AW00018789,Seth Robinson,46,40_49,New,1,140,2295,2295,1,2295,1,0
11428,AW00022427,Willie Sharma,59,above_50,New,1,143,1701,1701,1,1701,1,0
9081,AW00020080,Maria Stewart,55,above_50,New,2,141,274,549,2,549,2,0
6350,AW00017349,Cassie Kennedy,40,40_49,New,3,142,21,64,3,64,3,0
9455,AW00020454,Fernando Martinez,61,above_50,New,2,145,11,23,2,23,2,0
17236,AW00028235,Cole Rogers,55,above_50,New,2,149,15,30,2,30,2,0
16159,AW00027158,Lucas Jones,39,30_39,New,2,142,3,6,2,6,2,0
6533,AW00017532,Nathan Patterson,63,above_50,New,1,145,5,5,1,5,1,0
5841,AW00016840,Xavier Torres,55,above_50,New,4,145,44,177.0000000000000000,4,177,4,1
1841,AW00012840,Naomi Sanz,80,above_50,New,2,149,20,40,2,40,2,0
14625,AW00025624,Mary Scott,51,above_50,New,3,147,13,39,3,39,3,0
14213,AW00025212,Alberto Ruiz,56,above_50,New,3,141,9,27,3,27,3,0
1584,AW00012583,Tyrone Ortega,43,40_49,Regular,3,142,882,139.2631578947368421,3,2646,3,19
12287,AW00023286,Taylor Bell,56,above_50,New,1,145,30,30,1,30,1,0
14623,AW00025622,Mary Hill,46,40_49,New,3,146,799,2398,3,2398,3,0
8929,AW00019928,Jaime Sanz,60,above_50,New,1,147,5,5,1,5,1,0
13176,AW00024175,Lacey Luo,41,40_49,New,3,143,914,249.3636363636363636,3,2743,3,11
17380,AW00028379,Edgar Rana,53,above_50,New,3,148,20,61,3,61,3,0
13238,AW00024237,Chloe Henderson,41,40_49,New,3,140,24,72,3,72,3,0
13116,AW00024115,Gary Carlson,57,above_50,New,3,142,388,1164,3,1164,3,0
10667,AW00021666,Leslie Jimenez,46,40_49,New,3,142,276,828,3,828,3,0
1492,AW00012491,Alvin Huang,54,above_50,New,3,144,29,87,3,87,3,0
10397,AW00021396,Megan Martinez,44,40_49,New,2,142,585,1170,2,1170,2,0
14878,AW00025877,Alyssa Price,71,above_50,New,3,138,26,80,3,80,3,0
17708,AW00028707,Sharon Raje,63,above_50,New,1,160,2071,2071,1,2071,1,0
13007,AW00024006,Peter Deng,40,40_49,New,2,144,1361,247.4545454545454545,2,2722,2,11
15321,AW00026320,Brianna Diaz,51,above_50,Regular,3,143,1488,262.5882352941176471,3,4464,3,17
5638,AW00016637,Evan King,48,40_49,VIP,3,140,1966,178.7878787878787879,3,5900,3,33
12649,AW00023648,Karla Chander,45,40_49,New,2,144,2072,376.7272727272727273,2,4144,2,11
10161,AW00021160,April Xie,60,above_50,New,3,142,591,1775,3,1775,3,0
1335,AW00012334,Roy Jimenez,66,above_50,New,5,139,18,13.4285714285714286,5,94,5,7
3414,AW00014413,Rachel Patterson,69,above_50,New,4,146,472,269.8571428571428571,4,1889,4,7
15930,AW00026929,Maurice Pal,76,above_50,New,4,143,147,589,4,589,4,0
12651,AW00023650,Carolyn Vazquez,45,40_49,New,2,146,20,40,2,40,2,0
1710,AW00012709,Ian Rodriguez,79,above_50,VIP,3,147,1977,370.8125000000000000,3,5933,3,16
10774,AW00021773,Alyssa Rogers,73,above_50,New,2,146,7,15,2,15,2,0
6600,AW00017599,Sebastian Cooper,53,above_50,New,2,144,7,14,2,14,2,0
4586,AW00015585,Roy Garcia,47,40_49,New,5,142,873,436.7000000000000000,5,4367,5,10
7126,AW00018125,Leah Cai,50,above_50,VIP,4,144,1434,302.0526315789473684,4,5739,4,19
9946,AW00020945,Roger Tang,43,40_49,New,3,142,651,195.3000000000000000,3,1953,3,10
726,AW00011725,Jose Li,52,above_50,New,5,147,24,124.0000000000000000,5,124,5,1
14188,AW00025187,Sydney Scott,84,above_50,New,3,139,24,72,3,72,3,0
11164,AW00022163,Morgan Scott,42,40_49,New,3,150,12,37,3,37,3,0
2885,AW00013884,Jada Rogers,52,above_50,New,6,150,507,507.1666666666666667,6,3043,6,6
14929,AW00025928,Mario Sharma,71,above_50,Regular,6,141,219,54.8333333333333333,6,1316,6,24
8405,AW00019404,Nicole Moore,91,above_50,New,1,139,5,5,1,5,1,0
3478,AW00014477,Lauren Lee,64,above_50,New,3,144,1114,477.4285714285714286,3,3342,3,7
8262,AW00019261,Heather Wu,79,above_50,New,3,143,27,83,3,83,3,0
5228,AW00016227,Eric Lopez,65,above_50,New,3,150,27,81,3,81,3,0
16025,AW00027024,Austin Patterson,64,above_50,New,2,140,3,7,2,7,2,0
2237,AW00013236,Robert Wang,71,above_50,New,1,142,22,22,1,22,1,0
8590,AW00019589,Jake Huang,55,above_50,New,4,143,23,23.7500000000000000,4,95,4,4
12762,AW00023761,Tonya Pal,47,40_49,New,3,146,23,69,3,69,3,0
9790,AW00020789,Miguel Williams,46,40_49,New,3,148,13,39,3,39,3,0
10413,AW00021412,Jordan Alexander,45,40_49,New,2,150,30,60,2,60,2,0
11756,AW00022755,Christian Brown,72,above_50,New,1,140,5,5,1,5,1,0
12832,AW00023831,Colleen Jai,48,40_49,New,3,150,23,70,3,70,3,0
17832,AW00028831,Elizabeth Harris,50,above_50,New,1,170,3578,3578,1,3578,1,0
7129,AW00018128,Roberto Suarez,62,above_50,New,2,148,43,86,2,86,2,0
10949,AW00021948,Ann Madan,50,above_50,Regular,2,141,2443,244.3000000000000000,2,4886,2,20
5248,AW00016247,Anna Brown,60,above_50,New,8,145,12,96,8,96,8,0
7234,AW00018233,Mackenzie Bailey,61,above_50,New,4,142,433,1732,4,1732,4,0
5828,AW00016827,Jeffery Chen,52,above_50,VIP,8,142,900,423.8235294117647059,8,7205,8,17
1309,AW00012308,Margaret He,54,above_50,VIP,14,141,947,457.5172413793103448,14,13268,14,29
598,AW00011597,Janelle Chandra,42,40_49,New,1,139,35,35,1,35,1,0
16097,AW00027096,Chase Watson,45,40_49,Regular,3,142,1496,374.1666666666666667,3,4490,3,12
3434,AW00014433,Jennifer Peterson,86,above_50,New,3,145,1114,417.7500000000000000,3,3342,3,8
17579,AW00028578,Zoe Rogers,42,40_49,New,2,139,20,40,2,40,2,0
9019,AW00020018,Lauren Gray,55,above_50,New,1,146,70,70,1,70,1,0
12555,AW00023554,Joan Cook,44,40_49,New,1,145,5,5,1,5,1,0
3989,AW00014988,Mandy Lu,45,40_49,New,4,139,17,11.8333333333333333,4,71,4,6
9733,AW00020732,Joshua Walker,39,30_39,New,1,149,10,10,1,10,1,0
7010,AW00018009,Deanna Prasad,54,above_50,Regular,3,142,811,93.6538461538461538,3,2435,3,26
16702,AW00027701,Joel Arthur,49,40_49,New,2,140,577,1155,2,1155,2,0
7396,AW00018395,Xavier Howard,57,above_50,New,2,140,1187,2375,2,2375,2,0
9319,AW00020318,Amanda Turner,42,40_49,Regular,3,141,1080,162.0500000000000000,3,3241,3,20
6047,AW00017046,Preston Sai,50,above_50,Regular,4,147,1116,171.8076923076923077,4,4467,4,26
6373,AW00017372,Sarah Long,41,40_49,New,3,143,576,1730,3,1730,3,0
16434,AW00027433,Barry Garcia,69,above_50,New,3,144,9,27,3,27,3,0
1348,AW00012347,Summer Madan,45,40_49,VIP,6,142,1139,341.9500000000000000,6,6839,6,20
699,AW00011698,Jackson Wright,49,40_49,New,7,139,36,28.3333333333333333,7,255,7,9
12486,AW00023485,Isabella Lee,58,above_50,New,3,139,30,90,3,90,3,0
9435,AW00020434,Nathan Sharma,44,40_49,New,2,145,585,1170,2,1170,2,0
6489,AW00017488,Jason Adams,42,40_49,New,1,149,5,5,1,5,1,0
10706,AW00021705,Warren Sharma,63,above_50,New,3,140,16,50,3,50,3,0
9342,AW00020341,Tyler Smith,59,above_50,New,2,144,28,57,2,57,2,0
187,AW00011186,Sarah Price,75,above_50,New,3,139,13,20.5000000000000000,3,41,3,2
13868,AW00024867,Beth Suarez,68,above_50,New,1,144,21,21,1,21,1,0
17931,AW00028930,Jarrod Kapoor,44,40_49,New,3,140,5,15,3,15,3,0
7894,AW00018893,Devin White,42,40_49,New,1,149,70,70,1,70,1,0
14408,AW00025407,Tony Anand,51,above_50,New,3,146,799,2398,3,2398,3,0
12659,AW00023658,Ross Arun,41,40_49,Regular,3,142,1312,328.0833333333333333,3,3937,3,12
13633,AW00024632,Catherine James,79,above_50,New,5,145,496,2483,5,2483,5,0
5237,AW00016236,Nicholas Martinez,57,above_50,New,4,142,24,99,4,99,4,0
9757,AW00020756,Marcus Griffin,58,above_50,New,4,141,8,17.0000000000000000,4,34,4,2
6358,AW00017357,Brandon Miller,43,40_49,New,1,147,5,5,1,5,1,0
12011,AW00023010,Seth Cook,41,40_49,New,3,141,21,64,3,64,3,0
10006,AW00021005,Barbara Zhu,59,above_50,New,2,144,12,25,2,25,2,0
1366,AW00012365,Alex Evans,72,above_50,New,4,146,13,27.0000000000000000,4,54,4,2
15402,AW00026401,Natalie Butler,65,above_50,New,2,150,19,39,2,39,2,0
3848,AW00014847,Vadim Sazanovich,45,40_49,VIP,7,141,960,249.0740740740740741,7,6725,7,27
17073,AW00028072,Alyssa Morris,52,above_50,New,2,141,274,549,2,549,2,0
13536,AW00024535,David Shepard,62,above_50,New,1,145,4,4,1,4,1,0
15410,AW00026409,Christy Goel,68,above_50,New,2,149,34,68,2,68,2,0
5028,AW00016027,Anne Vazquez,68,above_50,New,3,140,1275,347.8181818181818182,3,3826,3,11
7466,AW00018465,Jamie Yang,62,above_50,Regular,3,140,1584,158.4000000000000000,3,4752,3,30
16216,AW00027215,Samantha Hughes,63,above_50,New,3,142,21,64,3,64,3,0
5045,AW00016044,Connie Rai,61,above_50,New,2,149,34,69,2,69,2,0
18225,AW00029224,Kaylee Bailey,63,above_50,New,2,149,13,27,2,27,2,0
7863,AW00018862,Luke Zhang,65,above_50,New,3,140,784,2354,3,2354,3,0
9395,AW00020394,Emma Butler,78,above_50,New,4,145,289,1158,4,1158,4,0
2810,AW00013809,Lisa Zhou,56,above_50,New,4,148,28,114,4,114,4,0
2005,AW00013004,Randy Chen,52,above_50,New,4,143,47,95.0000000000000000,4,190,4,2
4721,AW00015720,Jaime Ramos,45,40_49,New,4,140,17,7.7777777777777778,4,70,4,9
8299,AW00019298,Priscilla Andersen,39,30_39,New,3,141,1511,412.2727272727272727,3,4535,3,11
10089,AW00021088,Alvin Anand,48,40_49,New,2,148,15,30,2,30,2,0
15312,AW00026311,Brenda Rodriguez,48,40_49,New,3,151,940,313.5555555555555556,3,2822,3,9
2658,AW00013657,Kaylee Collins,78,above_50,Regular,5,146,963,370.6923076923076923,5,4819,5,13
192,AW00011191,Kristi Perez,74,above_50,VIP,7,141,963,259.3461538461538462,7,6743,7,26
12043,AW00023042,Riley Blue,64,above_50,New,4,144,147,589,4,589,4,0
4014,AW00015013,Julia Campbell,43,40_49,New,2,147,13,27,2,27,2,0
15398,AW00026397,Micheal Travers,74,above_50,New,2,141,20,40,2,40,2,0
1753,AW00012752,Jonathon Alvarez,49,40_49,New,5,143,31,78.0000000000000000,5,156,5,2
16697,AW00027696,Ruben Rana,57,above_50,New,3,140,394,1183,3,1183,3,0
13802,AW00024801,Chase Bailey,48,40_49,New,2,142,1209,2419,2,2419,2,0
10893,AW00021892,Joan Hernandez,48,40_49,Regular,3,141,1640,259.0000000000000000,3,4921,3,19
18418,AW00029417,Kellie Vazquez,44,40_49,New,4,145,48,195,4,195,4,0
11787,AW00022786,Wyatt Goldstein,67,above_50,New,3,141,12,37,3,37,3,0
15451,AW00026450,Lauren Ramirez,66,above_50,New,2,142,15,30,2,30,2,0
17979,AW00028978,Alexandria Watson,79,above_50,New,3,145,21,64,3,64,3,0
